direction,entry_time,exit_time,entry,stop,target,exit,rr_target,r,outcome,zone_source,bars_held
long,2024-07-26 07:00:00+00:00,2024-07-31 01:00:00+00:00,0.6559699773788452,0.6516751589536667,0.6645843386650085,0.6516751589536667,2.0057568058433644,-1.0,stop,fvg,65
short,2024-08-07 17:00:00+00:00,2024-08-08 14:00:00+00:00,0.6529887318611145,0.6577233977437019,0.6356592178344727,0.6577233977437019,3.6601345177014992,-1.0,stop,fvg,21
long,2024-08-23 06:00:00+00:00,2024-08-29 09:00:00+00:00,0.6727076172828674,0.6727076172828674,0.6817476577639578,0.6817476577639578,3.0,2.007639409375005,target,fvg,98
long,2024-09-02 08:00:00+00:00,2024-09-03 03:00:00+00:00,0.678472101688385,0.6751527851819992,0.6884300512075425,0.6751527851819992,3.0,-1.0,stop,fvg,19
long,2024-09-10 05:00:00+00:00,2024-09-10 14:00:00+00:00,0.6669690012931824,0.6644646513819694,0.6728478670120239,0.6644646513819694,2.3474617873962296,-1.0,stop,fvg,9
long,2024-09-11 06:00:00+00:00,2024-09-11 12:00:00+00:00,0.6664711833000183,0.6640850457310676,0.6728478670120239,0.6640850457310676,2.672387290230638,-1.0,stop,bpr,6
short,2024-09-12 07:00:00+00:00,2024-09-12 15:00:00+00:00,0.6670891642570496,0.6697917579889298,0.658981383061409,0.6697917579889298,3.0,-1.0,stop,fvg,8
long,2024-09-19 03:00:00+00:00,2024-10-03 05:00:00+00:00,0.6793801188468933,0.6737923428893089,0.6961434467196466,0.6864831447601318,3.0,1.2711722816297644,time,fvg,240
short,2024-10-31 13:00:00+00:00,2024-11-04 00:00:00+00:00,0.6550933718681335,0.6598931426525115,0.6406940595149996,0.6598931426525115,3.0,-1.0,stop,fvg,34
short,2024-11-04 16:00:00+00:00,2024-11-05 10:00:00+00:00,0.6584188938140869,0.662121013712883,0.6473125341176986,0.662121013712883,3.0,-1.0,stop,fvg,18
short,2024-11-20 09:00:00+00:00,2024-11-25 00:00:00+00:00,0.6512281894683838,0.6547525254249572,0.6406551815986635,0.6547525254249572,3.0,-1.0,stop,fvg,62
short,2024-12-23 11:00:00+00:00,2025-01-06 08:00:00+00:00,0.6245082020759583,0.6245082020759583,0.6148898294091224,0.6245082020759583,3.0,0.686681740666159,be_stop,fvg,235
short,2025-01-07 20:00:00+00:00,2025-01-21 22:00:00+00:00,0.623219907283783,0.6290565932750701,0.6057098493099214,0.6275888085365295,3.0,-0.7485242925982905,time,fvg,240
short,2025-02-03 00:00:00+00:00,2025-02-05 07:00:00+00:00,0.6118153929710388,0.6264248199820518,0.5679871119379999,0.6264248199820518,3.0,-1.0,stop,fvg,55
long,2025-02-13 03:00:00+00:00,2025-02-27 05:00:00+00:00,0.6290257573127747,0.6236004904150962,0.6453015580058099,0.6292474269866943,3.0,0.04085875922796255,time,fvg,240
short,2025-03-04 02:00:00+00:00,2025-03-04 20:00:00+00:00,0.6203089356422424,0.6254729222774505,0.6048169757366181,0.6254729222774505,3.0,-1.0,stop,fvg,18
short,2025-03-06 17:00:00+00:00,2025-03-07 14:00:00+00:00,0.6341153979301453,0.6341153979301453,0.6286856532096863,0.6286856532096863,2.1470829809720073,1.8698237089220358,target,fvg,21
